"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity","[1] AlbumTotalTracksComparatorDeviationSimilarity record1Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record2Value","[1] AlbumTotalTracksComparatorDeviationSimilarity record1PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity record2PreprocessedValue","[1] AlbumTotalTracksComparatorDeviationSimilarity similarity","[1] AlbumTotalTracksComparatorDeviationSimilarity postproccesedSimilarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2Value","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity similarity","[2] AlbumTotalTracksComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2Value","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record1PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity record2PreprocessedValue","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity similarity","[3] AlbumDurationComparatorAbsoluteDifferenceSimilarity postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_34436","spy_14276","0.2727272727272727",,"electricity","elder","electricity","elder","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2203.0",,"2203.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7813","spy_9287","0.2222222222222222",,"prisoners","produkt47","prisoners","produkt47","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1573.0",,"1573.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28357","spy_5303","0.4545454545454546",,"strobelight","stronger","strobelight","stronger","0.4545454545454546","0.4545454545454546","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2218.0",,"2218.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30160","spy_2230","0.2857142857142857",,"closure","claudia","closure","claudia","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1931.0",,"1931.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12186","spy_9487","0.2857142857142857",,"reason","reverse","reason","reverse","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2097.0",,"2097.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36220","spy_6014","0.25",,"stuntman","storytellers","stuntman","storytellers","0.25","0.25","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","2653.0",,"2653.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29683","spy_12481","0.4285714285714286",,"goodbye","golden","goodbye","golden","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","2281.0",,"2281.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_180","spy_2148","0.36363636363636365",,"ronan","rokkstjarna","ronan","rokkstjarna","0.36363636363636365","0.36363636363636365","4.0",,"4.0",,"0.25","0.0","4.0",,"4.0",,"0.8","0.0","548.0",,"548.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25988","spy_19921","1.2666666666666666",,"california","canta...raphael","california","canta...raphael","0.2666666666666667","0.2666666666666667","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1538.0",,"1538.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_5343","spy_14427","0.32098765432098764",,"the very best of otis redding","the very best of the beach boys: sounds of summer (expanded edition super deluxe)","the very best of otis redding","the very best of the beach boys: sounds of summer (expanded edition super deluxe)","0.32098765432098764","0.32098765432098764","10.0",,"10.0",,"0.3125","0.0","10.0",,"10.0",,"0.4","0.0","1569.0",,"1569.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_44621","spy_1730","0.6",,"heybo","hello","heybo","hello","0.6","0.6","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2000.0",,"2000.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7619","spy_13539","0.30000000000000004",,"relativity","represent","relativity","represent","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2439.0",,"2439.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_2551","spy_12834","0.25",,"flight","flatline","flight","flatline","0.25","0.25","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2045.0",,"2045.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21160","spy_17597","0.5",,"gold","goku","gold","goku","0.5","0.5","10.0",,"10.0",,"0.16666666666666666","0.0","10.0",,"10.0",,"0.0","0.0","1707.0",,"1707.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25831","spy_17253","0.625",,"angelina","antenna","angelina","antenna","0.625","0.625","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","6693.0",,"6693.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_5577","spy_14403","0.5",,"honey","homies","honey","homies","0.5","0.5","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2739.0",,"2739.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16260","spy_4096","0.30000000000000004",,"matroschka","maleza","matroschka","maleza","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.15","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1785.0",,"1785.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_19993","spy_10967","0.6666666666666667",,"higher","high","higher","high","0.6666666666666667","0.6666666666666667","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2031.0",,"2031.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_34348","spy_16827","0.6666666666666667",,"sos","soy","sos","soy","0.6666666666666667","0.6666666666666667","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1905.0",,"1905.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7479","spy_12161","0.2857142857142857",,"clapton","closer","clapton","closer","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2275.0",,"2275.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36374","spy_4103","0.2857142857142857",,"vaquero","vals","vaquero","vals","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1653.0",,"1653.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25224","spy_12920","0.2727272727272727",,"coldworld","cocoterapia","coldworld","cocoterapia","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1819.0",,"1819.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12856","spy_19679","0.4",,"giganten","girlfriend","giganten","girlfriend","0.4","0.4","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2055.0",,"2055.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42371","spy_1429","0.33333333333333337",,"happiness","hancur","happiness","hancur","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2818.0",,"2818.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_12258","spy_8206","0.33333333333333337",,"virus","vienna","virus","vienna","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1895.0",,"1895.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28357","spy_6647","0.2727272727272727",,"strobelight","stacked","strobelight","stacked","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1838.0",,"1838.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40116","spy_18233","0.30000000000000004",,"seeka","seksendört","seeka","seksendört","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2252.0",,"2252.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_16595","spy_17412","0.33333333333333337",,"shiela","shayo","shiela","shayo","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.29411764705882354","0.0","10.0",,"10.0",,"0.30000000000000004","0.0","1775.0",,"1775.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35344","spy_14606","0.18181818181818177",,"fascination","fax","fascination","fax","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2021.0",,"2021.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_11356","spy_4392","0.5833333333333333",,"the best of freddy quinn","the best of mads hansen","the best of freddy quinn","the best of mads hansen","0.5833333333333333","0.5833333333333333","1.0",,"1.0",,"0.03571428571428571","0.0","1.0",,"1.0",,"0.0","0.0","159.0",,"159.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29263","spy_2172","1.2727272727272727",,"leviathan","legendarisk","leviathan","legendarisk","0.2727272727272727","0.2727272727272727","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","1614.0",,"1614.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39602","spy_18453","0.33333333333333337",,"tal","tasche","tal","tasche","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","1763.0",,"1763.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1365","spy_2329","0.33333333333333337",,"busted","bummy","busted","bummy","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1743.0",,"1743.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30369","spy_6666","0.375",,"magic","mainmise","magic","mainmise","0.375","0.375","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1908.0",,"1908.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_10048","spy_8479","1.4285714285714286",,"marabel","martina","marabel","martina","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2302.0",,"2302.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1347","spy_10258","0.375",,"paradise","pages","paradise","pages","0.375","0.375","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2529.0",,"2529.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_338","spy_10009","0.33333333333333337",,"relax","revoir","relax","revoir","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1645.0",,"1645.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21546","spy_4259","0.2857142857142857",,"monster","moments","monster","moments","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2312.0",,"2312.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33216","spy_4960","0.4",,"seeds","seven","seeds","seven","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1984.0",,"1984.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_23011","spy_2807","0.38",,"the best of otis redding","the best of sabri brothers & nusrat fateh ali khan","the best of otis redding","the best of sabri brothers & nusrat fateh ali khan","0.38","0.38","6.0",,"6.0",,"0.25","0.0","6.0",,"6.0",,"0.4","0.0","4323.0",,"4323.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_33805","spy_4333","0.6923076923076923",,"the very best of after 7","the very best of chris rea","the very best of after 7","the very best of chris rea","0.6923076923076923","0.6923076923076923","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2386.0",,"2386.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_36464","spy_12161","0.5",,"clouds","closer","clouds","closer","0.5","0.5","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2275.0",,"2275.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35996","spy_12845","0.18181818181818177",,"sensitivity","sexual","sensitivity","sexual","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2397.0",,"2397.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27917","spy_9677","0.33333333333333337",,"bodkin","boreas","bodkin","boreas","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","1738.0",,"1738.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35666","spy_13376","0.4883720930232558",,"the best of - 20 years of rock","the best of billy ray cyrus: cover to cover","the best of - 20 years of rock","the best of billy ray cyrus: cover to cover","0.4883720930232558","0.4883720930232558","10.0",,"10.0",,"0.2777777777777778","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2197.0",,"2197.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_32092","spy_17869","0.33333333333333337",,"nowhere","nostalgie","nowhere","nostalgie","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1111.0",,"1111.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20165","spy_15479","0.5",,"leavin","leo-nine","leavin","leo-nine","0.5","0.5","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","2323.0",,"2323.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_3564","spy_7622","1.375",,"habana","hartslag","habana","hartslag","0.375","0.375","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2356.0",,"2356.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15783","spy_11751","0.5",,"live","lily","live","lily","0.5","0.5","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","1513.0",,"1513.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_237","spy_18591","0.25",,"material","macho","material","macho","0.25","0.25","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1867.0",,"1867.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22141","spy_19936","0.19999999999999996",,"pianissimo","pişman","pianissimo","pişman","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2007.0",,"2007.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27592","spy_9439","0.2222222222222222",,"morot","moonspell","morot","moonspell","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","3776.0",,"3776.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1476","spy_1215","0.375",,"why don't you bring me flowers?","what do you think about the car?","why don't you bring me flowers?","what do you think about the car?","0.375","0.375","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","2630.0",,"2630.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6101","spy_672","0.5",,"sounds","son","sounds","son","0.5","0.5","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","2190.0",,"2190.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_19656","spy_1489","0.4285714285714286",,"hanan","haunted","hanan","haunted","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1679.0",,"1679.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_42977","spy_4556","0.18181818181818177",,"al-naafyish","alge","al-naafyish","alge","0.18181818181818177","0.18181818181818177","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1928.0",,"1928.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28472","spy_878","0.375",,"marathon","mama","marathon","mama","0.375","0.375","10.0",,"10.0",,"0.4","0.0","10.0",,"10.0",,"0.8","0.0","1872.0",,"1872.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20711","spy_6139","1.5",,"1972","1980","1972","1980","0.5","0.5","10.0",,"10.0",,"1.0","1.0","10.0",,"10.0",,"1.0","1.0","2796.0",,"2796.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_1714","spy_19170","1.0",,"the definitive collection","the definitive collection","the definitive collection","the definitive collection","1.0","1.0","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.0","0.0","2310.0",,"2310.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25793","spy_10932","0.2857142857142857",,"reamonn","restart","reamonn","restart","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1916.0",,"1916.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_21163","spy_5193","0.4285714285714286",,"june","jupiter","june","jupiter","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1665.0",,"1665.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_22169","spy_16588","0.2222222222222222",,"confusion","coconut","confusion","coconut","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.3","0.0","10.0",,"10.0",,"0.6","0.0","1697.0",,"1697.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_38048","spy_8050","0.2222222222222222",,"sunbreeze","suicidal","sunbreeze","suicidal","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","1652.0",,"1652.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_28295","spy_432","0.33333333333333337",,"silence","simplicia","silence","simplicia","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","3531.0",,"3531.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29248","spy_18680","0.2222222222222222",,"vigilante","victor","vigilante","victor","0.2222222222222222","0.2222222222222222","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","2475.0",,"2475.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_23785","spy_10515","0.4285714285714286",,"guamba","guillao","guamba","guillao","0.4285714285714286","0.4285714285714286","10.0",,"10.0",,"0.35","0.0","10.0",,"10.0",,"0.7","0.0","1853.0",,"1853.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_8804","spy_12996","0.5714285714285714",,"caravan","cartoon","caravan","cartoon","0.5714285714285714","0.5714285714285714","10.0",,"10.0",,"0.2777777777777778","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","2014.0",,"2014.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_13797","spy_12910","0.5714285714285714",,"sublime","sunrise","sublime","sunrise","0.5714285714285714","0.5714285714285714","10.0",,"10.0",,"0.21739130434782608","0.0","10.0",,"10.0",,"0.0","0.0","1804.0",,"1804.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_238","spy_8704","0.375",,"booze","bohemien","booze","bohemien","0.375","0.375","10.0",,"10.0",,"0.05","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","4032.0",,"4032.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_29037","spy_1732","0.30000000000000004",,"gotham","goodfellas","gotham","goodfellas","0.30000000000000004","0.30000000000000004","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1770.0",,"1770.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_15530","spy_9583","0.1578947368421053",,"summerstreet.lounge","sun","summerstreet.lounge","sun","0.1578947368421053","0.1578947368421053","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","1909.0",,"1909.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_27420","spy_16278","0.25",,"paranoid","panorama","paranoid","panorama","0.25","0.25","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2368.0",,"2368.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_30331","spy_13253","0.25",,"reckless","resim","reckless","resim","0.25","0.25","10.0",,"10.0",,"0.45","0.0","10.0",,"10.0",,"0.9","0.0","2308.0",,"2308.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_40488","spy_11991","0.5714285714285714",,"blessed","bliss","blessed","bliss","0.5714285714285714","0.5714285714285714","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","1402.0",,"1402.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_24252","spy_3972","0.33333333333333337",,"magic","mantém","magic","mantém","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.25","0.0","10.0",,"10.0",,"0.5","0.0","1666.0",,"1666.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_43190","spy_17311","0.4444444444444444",,"alignment","alive","alignment","alive","0.4444444444444444","0.4444444444444444","10.0",,"10.0",,"0.2","0.0","10.0",,"10.0",,"0.4","0.0","1875.0",,"1875.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_20578","spy_5645","0.25",,"manifest","malam","manifest","malam","0.25","0.25","10.0",,"10.0",,"0.1","0.0","10.0",,"10.0",,"0.19999999999999996","0.0","1860.0",,"1860.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_26306","spy_11647","0.19999999999999996",,"metropolis","medicine","metropolis","medicine","0.19999999999999996","0.19999999999999996","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2114.0",,"2114.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_35004","spy_18137","0.2857142857142857",,"popular","polisen","popular","polisen","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.35714285714285715","0.0","10.0",,"10.0",,"0.6","0.0","2329.0",,"2329.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_39146","spy_5953","0.5384615384615384",,"the best of stevie wonder","the best of michel legrand","the best of stevie wonder","the best of michel legrand","0.5384615384615384","0.5384615384615384","10.0",,"10.0",,"0.2631578947368421","0.0","10.0",,"10.0",,"0.09999999999999998","0.0","3687.0",,"3687.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_7953","spy_18","0.2857142857142857",,"rituals","riot","rituals","riot","0.2857142857142857","0.2857142857142857","10.0",,"10.0",,"0.38461538461538464","0.0","10.0",,"10.0",,"0.7","0.0","1914.0",,"1914.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_6991","spy_15373","0.4",,"four","fondu","four","fondu","0.4","0.4","10.0",,"10.0",,"0.4166666666666667","0.0","10.0",,"10.0",,"0.8","0.0","2377.0",,"2377.0",,"0.0","0.0"
"LinearCombinationMatchingRule","WDC_25356","spy_14370","0.33333333333333337",,"heroes","heat","heroes","heat","0.33333333333333337","0.33333333333333337","10.0",,"10.0",,"0.45454545454545453","0.0","10.0",,"10.0",,"0.9","0.0","2041.0",,"2041.0",,"0.0","0.0"
