"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] AlbumTitleComparatorLevenshteinLowerCase record1Value","[0] AlbumTitleComparatorLevenshteinLowerCase record2Value","[0] AlbumTitleComparatorLevenshteinLowerCase record1PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase record2PreprocessedValue","[0] AlbumTitleComparatorLevenshteinLowerCase similarity","[0] AlbumTitleComparatorLevenshteinLowerCase postproccesedSimilarity"
"LinearCombinationMatchingRule","WDC_32626","MB_52669","0.33333333333333337",,"live at the fillmore 1982 (explicit)","light at the end of the tunnel","live at the fillmore 1982 (explicit)","light at the end of the tunnel","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_31982","MB_23768","0.6",,"vibrations","virtuous","vibrations","virtuous","0.6","0.6"
"LinearCombinationMatchingRule","WDC_37532","MB_57664","0.25",,"besteste","berlin","besteste","berlin","0.25","0.25"
"LinearCombinationMatchingRule","WDC_16013","MB_5232","0.25",,"facetime","falso","facetime","falso","0.25","0.25"
"LinearCombinationMatchingRule","WDC_28852","MB_23673","0.75",,"hope","home","hope","home","0.75","0.75"
"LinearCombinationMatchingRule","WDC_5019","MB_16384","0.35416666666666663",,"the best of faces: good boys when they're asleep","the best of bob dylan","the best of faces: good boys when they're asleep","the best of bob dylan","0.35416666666666663","0.35416666666666663"
"LinearCombinationMatchingRule","WDC_24925","MB_346","0.5652173913043479",,"the best of shedaisy","the best of andrea berg","the best of shedaisy","the best of andrea berg","0.5652173913043479","0.5652173913043479"
"LinearCombinationMatchingRule","WDC_6350","MB_65060","0.5",,"the best of art tatum","the best of bee gees, volume 1","the best of art tatum","the best of bee gees, volume 1","0.5","0.5"
"LinearCombinationMatchingRule","WDC_30615","MB_29952","0.4285714285714286",,"petang","pelikan","petang","pelikan","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_40722","MB_4584","0.36170212765957444",,"the best of 50s english artists: bo diddley","the best of cristian varela - from 1992 to 2009","the best of 50s english artists: bo diddley","the best of cristian varela - from 1992 to 2009","0.36170212765957444","0.36170212765957444"
"LinearCombinationMatchingRule","WDC_37378","MB_7135","0.33333333333333337",,"cassadaga","candide","cassadaga","candide","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_3424","MB_58723","0.36363636363636365",,"mezzanine","mecanomanía","mezzanine","mecanomanía","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_17609","MB_10777","0.4",,"land","landshark!","land","landshark!","0.4","0.4"
"LinearCombinationMatchingRule","WDC_41589","MB_5829","0.30000000000000004",,"levitation","legacy","levitation","legacy","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_27964","MB_15581","0.4",,"horny","hope","horny","hope","0.4","0.4"
"LinearCombinationMatchingRule","WDC_38288","MB_75278","0.4",,"gone","goals","gone","goals","0.4","0.4"
"LinearCombinationMatchingRule","WDC_78","MB_44457","0.2222222222222222",,"never","necrology","never","necrology","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_11863","MB_14016","0.30000000000000004",,"revelation","reflect","revelation","reflect","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_22284","MB_56604","0.25",,"best of the fall & mark e smith live","beware of the bird","best of the fall & mark e smith live","beware of the bird","0.25","0.25"
"LinearCombinationMatchingRule","WDC_37870","MB_38251","0.5806451612903225",,"the very best of eek-a-mouse","the very best of connie francis","the very best of eek-a-mouse","the very best of connie francis","0.5806451612903225","0.5806451612903225"
"LinearCombinationMatchingRule","WDC_16244","MB_28791","0.19999999999999996",,"sunflower","superchunk","sunflower","superchunk","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_26917","MB_43913","0.7777777777777778",,"strangers","stronger","strangers","stronger","0.7777777777777778","0.7777777777777778"
"LinearCombinationMatchingRule","WDC_15014","MB_20669","0.25",,"carousel","cashmere","carousel","cashmere","0.25","0.25"
"LinearCombinationMatchingRule","WDC_34350","MB_31860","0.37777777777777777",,"the best of chicago, 40th anniversary edition","the best of peter tosh: dread don't die","the best of chicago, 40th anniversary edition","the best of peter tosh: dread don't die","0.37777777777777777","0.37777777777777777"
"LinearCombinationMatchingRule","WDC_37894","MB_5246","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_3192","MB_28088","0.8571428571428572",,"odyssey","odyssee","odyssey","odyssee","0.8571428571428572","0.8571428571428572"
"LinearCombinationMatchingRule","WDC_41235","MB_70748","0.3902439024390244",,"living in the material world (remastered)","life in the wild garden","living in the material world (remastered)","life in the wild garden","0.3902439024390244","0.3902439024390244"
"LinearCombinationMatchingRule","WDC_30254","MB_10396","0.25",,"dindi","director","dindi","director","0.25","0.25"
"LinearCombinationMatchingRule","WDC_35797","MB_8234","0.4",,"surrender","sugared-up","surrender","sugared-up","0.4","0.4"
"LinearCombinationMatchingRule","WDC_5886","MB_43740","0.2857142857142857",,"revenge","rebirth","revenge","rebirth","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_32524","MB_13466","0.33333333333333337",,"miracle","mindquake","miracle","mindquake","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_42374","MB_54591","0.4285714285714286",,"elysium","elvin!","elysium","elvin!","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_39622","MB_29813","0.7692307692307692",,"great hits","greatest hits","great hits","greatest hits","0.7692307692307692","0.7692307692307692"
"LinearCombinationMatchingRule","WDC_44020","MB_26304","0.5714285714285714",,"furnace","furacão","furnace","furacão","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_22027","MB_56601","0.25",,"doctrine","dood","doctrine","dood","0.25","0.25"
"LinearCombinationMatchingRule","WDC_41819","MB_58096","0.7",,"vintersaga","vinterland","vintersaga","vinterland","0.7","0.7"
"LinearCombinationMatchingRule","WDC_41241","MB_27872","0.4444444444444444",,"sunbreeze","surface","sunbreeze","surface","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_12629","MB_16289","0.6129032258064516",,"the very best of bobbie gentry","the very best of chris spedding","the very best of bobbie gentry","the very best of chris spedding","0.6129032258064516","0.6129032258064516"
"LinearCombinationMatchingRule","WDC_43667","MB_29633","0.19999999999999996",,"sunflower","supervisie","sunflower","supervisie","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_26708","MB_42505","0.5555555555555556",,"the very best of explainer vol.1 & 2","the very best of ray peterson","the very best of explainer vol.1 & 2","the very best of ray peterson","0.5555555555555556","0.5555555555555556"
"LinearCombinationMatchingRule","WDC_28753","MB_3870","0.30000000000000004",,"sugarhill","submissive","sugarhill","submissive","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_33227","MB_47715","0.41666666666666663",,"the best of 50s english artists: jerry lee lewis","the best of twilley - the tulsa years","the best of 50s english artists: jerry lee lewis","the best of twilley - the tulsa years","0.41666666666666663","0.41666666666666663"
"LinearCombinationMatchingRule","WDC_8334","MB_17773","0.24444444444444446",,"the best of orchestral manoeuvres in the dark","the best of","the best of orchestral manoeuvres in the dark","the best of","0.24444444444444446","0.24444444444444446"
"LinearCombinationMatchingRule","WDC_5259","MB_64184","0.5151515151515151",,"the best of hooverphonic","the best of booker t and the mg’s","the best of hooverphonic","the best of booker t and the mg’s","0.5151515151515151","0.5151515151515151"
"LinearCombinationMatchingRule","WDC_21282","MB_405","0.2727272727272727",,"vibe","vinterviken","vibe","vinterviken","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_19295","MB_42169","0.4",,"speed","space","speed","space","0.4","0.4"
"LinearCombinationMatchingRule","WDC_33932","MB_20612","0.33333333333333337",,"polaroid","political","polaroid","political","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_4185","MB_34707","0.5277777777777778",,"the best of the first 10 years","the best of the box tops - soul deep","the best of the first 10 years","the best of the box tops - soul deep","0.5277777777777778","0.5277777777777778"
"LinearCombinationMatchingRule","WDC_28528","MB_50104","0.33333333333333337",,"dembow","deviation","dembow","deviation","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_18256","MB_53426","0.5714285714285714",,"m.r.c.s","m.o.b.","m.r.c.s","m.o.b.","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_11524","MB_72777","0.375",,"the best of jack jones","the beginning of the end","the best of jack jones","the beginning of the end","0.375","0.375"
"LinearCombinationMatchingRule","WDC_33069","MB_20837","0.5",,"dua","dust","dua","dust","0.5","0.5"
"LinearCombinationMatchingRule","WDC_6350","MB_60111","0.52",,"the best of art tatum","the best of jennifer rush","the best of art tatum","the best of jennifer rush","0.52","0.52"
"LinearCombinationMatchingRule","WDC_18186","MB_75362","0.18181818181818177",,"unplugged","unconscious","unplugged","unconscious","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","WDC_23617","MB_52212","0.6896551724137931",,"the very best of slim whitman","the very best of sam & dave","the very best of slim whitman","the very best of sam & dave","0.6896551724137931","0.6896551724137931"
"LinearCombinationMatchingRule","WDC_22298","MB_39791","0.5454545454545454",,"realization","reflections","realization","reflections","0.5454545454545454","0.5454545454545454"
"LinearCombinationMatchingRule","WDC_26002","MB_2998","0.33333333333333337",,"resonance","relaxer","resonance","relaxer","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_18950","MB_30078","0.4",,"soulfly ep","soft epic","soulfly ep","soft epic","0.4","0.4"
"LinearCombinationMatchingRule","WDC_12903","MB_17797","0.30000000000000004",,"friendship","frost","friendship","frost","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_7705","MB_12525","0.4864864864864865",,"the very best of ferlin husky, vol. 2","the very best of sandra","the very best of ferlin husky, vol. 2","the very best of sandra","0.4864864864864865","0.4864864864864865"
"LinearCombinationMatchingRule","WDC_28475","MB_68038","0.375",,"revep","redeemer","revep","redeemer","0.375","0.375"
"LinearCombinationMatchingRule","WDC_40604","MB_34963","1.0",,"prayer","prayer","prayer","prayer","1.0","1.0"
"LinearCombinationMatchingRule","WDC_29772","MB_8159","0.5714285714285714",,"collected: 1996-2005","collection: 1947-1972","collected: 1996-2005","collection: 1947-1972","0.5714285714285714","0.5714285714285714"
"LinearCombinationMatchingRule","WDC_20456","MB_45619","0.33333333333333337",,"milked","miserabel","milked","miserabel","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_26530","MB_77890","0.3157894736842105",,"the best of andrea bocelli - 'vivere' (digital exclusive)","the best of tanya tucker","the best of andrea bocelli - 'vivere' (digital exclusive)","the best of tanya tucker","0.3157894736842105","0.3157894736842105"
"LinearCombinationMatchingRule","WDC_33839","MB_54620","0.4",,"bacdafucup","balance","bacdafucup","balance","0.4","0.4"
"LinearCombinationMatchingRule","WDC_15726","MB_13723","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_16764","MB_74466","0.5185185185185186",,"the best of james bond plus","the best of, volumes 1 & 2","the best of james bond plus","the best of, volumes 1 & 2","0.5185185185185186","0.5185185185185186"
"LinearCombinationMatchingRule","WDC_34106","MB_20727","0.2727272727272727",,"surrender","susquehanna","surrender","susquehanna","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_29562","MB_55778","0.25",,"thankful","thirst","thankful","thirst","0.25","0.25"
"LinearCombinationMatchingRule","WDC_38883","MB_3506","0.16666666666666663",,"unsung","unbelievable","unsung","unbelievable","0.16666666666666663","0.16666666666666663"
"LinearCombinationMatchingRule","WDC_517","MB_22629","0.33333333333333337",,"cuba","curtis","cuba","curtis","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_3482","MB_47632","0.4444444444444444",,"realities","renegades","realities","renegades","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_27719","MB_65590","0.17391304347826086",,"ae_live_brussels_031014","aeolia","ae_live_brussels_031014","aeolia","0.17391304347826086","0.17391304347826086"
"LinearCombinationMatchingRule","WDC_11759","MB_20103","0.25",,"greenwashing","gramarye","greenwashing","gramarye","0.25","0.25"
"LinearCombinationMatchingRule","WDC_32890","MB_61141","0.5",,"steam","steezy","steam","steezy","0.5","0.5"
"LinearCombinationMatchingRule","WDC_42752","MB_74598","0.2857142857142857",,"magenta","mahi","magenta","mahi","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_16451","MB_22602","0.25",,"loverboy","low","loverboy","low","0.25","0.25"
"LinearCombinationMatchingRule","WDC_4421","MB_59518","0.2727272727272727",,"microcosmos","mirage","microcosmos","mirage","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_31106","MB_41426","0.5",,"best of hilary duff","best of hitman: volume one","best of hilary duff","best of hitman: volume one","0.5","0.5"
"LinearCombinationMatchingRule","WDC_37249","MB_76863","0.29032258064516125",,"the best of n.w.a: the strength of street knowledge (explicit)","the best of tony williams","the best of n.w.a: the strength of street knowledge (explicit)","the best of tony williams","0.29032258064516125","0.29032258064516125"
"LinearCombinationMatchingRule","WDC_41824","MB_20267","0.2727272727272727",,"panama","papillon(s)","panama","papillon(s)","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_338","MB_59085","0.4",,"relax","renee","relax","renee","0.4","0.4"
"LinearCombinationMatchingRule","WDC_33129","MB_37921","0.23076923076923073",,"mech","metamorphosis","mech","metamorphosis","0.23076923076923073","0.23076923076923073"
"LinearCombinationMatchingRule","WDC_13815","MB_59757","0.15384615384615385",,"transcendance","trio","transcendance","trio","0.15384615384615385","0.15384615384615385"
"LinearCombinationMatchingRule","WDC_34829","MB_10425","0.33333333333333337",,"konvicted","kokomemedada","konvicted","kokomemedada","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_8587","MB_46926","0.5357142857142857",,"the best of talking heads","the best of audio adrenaline","the best of talking heads","the best of audio adrenaline","0.5357142857142857","0.5357142857142857"
"LinearCombinationMatchingRule","WDC_1945","MB_64917","0.25",,"mademoiselle","matrixé","mademoiselle","matrixé","0.25","0.25"
"LinearCombinationMatchingRule","WDC_35222","MB_71620","0.18181818181818177",,"archaeology","arsis","archaeology","arsis","0.18181818181818177","0.18181818181818177"
"LinearCombinationMatchingRule","WDC_34387","MB_61169","0.3571428571428571",,"conga caliente","como camarón","conga caliente","como camarón","0.3571428571428571","0.3571428571428571"
"LinearCombinationMatchingRule","WDC_4612","MB_60377","0.4",,"wanderings","wasteland","wanderings","wasteland","0.4","0.4"
"LinearCombinationMatchingRule","WDC_11741","MB_1824","1.0",,"the best of","the best of","the best of","the best of","1.0","1.0"
"LinearCombinationMatchingRule","WDC_23435","MB_51084","0.5405405405405406",,"the very best of sting and the police","the very best of yanni","the very best of sting and the police","the very best of yanni","0.5405405405405406","0.5405405405405406"
"LinearCombinationMatchingRule","WDC_35954","MB_9876","0.33333333333333337",,"carousel","cantabile","carousel","cantabile","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_15097","MB_35096","0.4",,"heligoland","helvetia","heligoland","helvetia","0.4","0.4"
"LinearCombinationMatchingRule","WDC_22324","MB_29907","0.33333333333333337",,"maria","magnet","maria","magnet","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_35525","MB_24211","0.19999999999999996",,"collection","conspiracy","collection","conspiracy","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_19190","MB_50419","1.0",,"stranger in this town","stranger in this town","stranger in this town","stranger in this town","1.0","1.0"
"LinearCombinationMatchingRule","WDC_14558","MB_67416","0.6666666666666667",,"homage","home","homage","home","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","WDC_15507","MB_51407","0.375",,"bella","believer","bella","believer","0.375","0.375"
"LinearCombinationMatchingRule","WDC_18035","MB_6723","0.2857142857142857",,"rituals","rise","rituals","rise","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_36978","MB_26678","0.4545454545454546",,"understated","untitled","understated","untitled","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","WDC_12086","MB_51956","0.30000000000000004",,"maxinquaye","madrugada","maxinquaye","madrugada","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_43772","MB_77304","0.25",,"wolfbane","wonder","wolfbane","wonder","0.25","0.25"
"LinearCombinationMatchingRule","WDC_20931","MB_39062","0.3157894736842105",,"kuolleiden kuu","kuuluuko, kuuntelen","kuolleiden kuu","kuuluuko, kuuntelen","0.3157894736842105","0.3157894736842105"
"LinearCombinationMatchingRule","WDC_41440","MB_70958","0.4",,"live","limbo","live","limbo","0.4","0.4"
"LinearCombinationMatchingRule","WDC_25483","MB_19156","0.25",,"radlands","raunchy","radlands","raunchy","0.25","0.25"
"LinearCombinationMatchingRule","WDC_7453","MB_49998","0.33333333333333337",,"haters","halou","haters","halou","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_43554","MB_34507","1.0",,"the collection","the collection","the collection","the collection","1.0","1.0"
"LinearCombinationMatchingRule","WDC_17940","MB_27646","0.2222222222222222",,"marliche","mannequin","marliche","mannequin","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_37150","MB_13489","0.3666666666666667",,"the best of the first 10 years","the best of","the best of the first 10 years","the best of","0.3666666666666667","0.3666666666666667"
"LinearCombinationMatchingRule","WDC_41968","MB_66349","0.19999999999999996",,"parachutes","panspermia","parachutes","panspermia","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_44617","MB_76045","0.19999999999999996",,"ransom","razorlight","ransom","razorlight","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_28475","MB_60829","0.33333333333333337",,"revep","return","revep","return","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_38143","MB_49323","0.3076923076923077",,"this american","the amalgamut","this american","the amalgamut","0.3076923076923077","0.3076923076923077"
"LinearCombinationMatchingRule","WDC_27147","MB_65866","0.5",,"unspoken","unipolar","unspoken","unipolar","0.5","0.5"
"LinearCombinationMatchingRule","WDC_29137","MB_11539","0.4",,"rehearsals","real","rehearsals","real","0.4","0.4"
"LinearCombinationMatchingRule","WDC_3371","MB_53717","0.2222222222222222",,"romántico","rockferry","romántico","rockferry","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_3371","MB_53716","0.2222222222222222",,"romántico","rockferry","romántico","rockferry","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_40936","MB_73030","0.33333333333333337",,"innocents","inhale","innocents","inhale","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_6669","MB_19733","0.2727272727272727",,"adore","adaptations","adore","adaptations","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_6669","MB_19732","0.4",,"adore","ada","adore","ada","0.4","0.4"
"LinearCombinationMatchingRule","WDC_15390","MB_14596","0.375",,"supersaw","surge","supersaw","surge","0.375","0.375"
"LinearCombinationMatchingRule","WDC_27873","MB_46839","0.2857142857142857",,"contact","cobb","contact","cobb","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_12501","MB_964","0.2222222222222222",,"topbrazil","tolou","topbrazil","tolou","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_10491","MB_34764","0.3846153846153846",,"janet jackson","jala jala","janet jackson","jala jala","0.3846153846153846","0.3846153846153846"
"LinearCombinationMatchingRule","WDC_23248","MB_66595","0.2857142857142857",,"damaged","dancin","damaged","dancin","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_19321","MB_52133","0.33333333333333337",,"greyscale","graceland","greyscale","graceland","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_25325","MB_688","0.2857142857142857",,"reunite","renewal","reunite","renewal","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_36262","MB_3709","0.33333333333333337",,"ligaya","live","ligaya","live","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_44123","MB_46276","0.4",,"rejuvenate","re-entry","rejuvenate","re-entry","0.4","0.4"
"LinearCombinationMatchingRule","WDC_15792","MB_52640","0.2857142857142857",,"infrastructure","infinito","infrastructure","infinito","0.2857142857142857","0.2857142857142857"
"LinearCombinationMatchingRule","WDC_35382","MB_79836","0.4871794871794872",,"the best of handel, vol. 1 (remastered)","the best of the mills brothers","the best of handel, vol. 1 (remastered)","the best of the mills brothers","0.4871794871794872","0.4871794871794872"
"LinearCombinationMatchingRule","WDC_24051","MB_12039","0.2222222222222222",,"cartouche","capricorn","cartouche","capricorn","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_35236","MB_8198","0.4193548387096774",,"the beat of love","the best of morcheeba 1995-2003","the beat of love","the best of morcheeba 1995-2003","0.4193548387096774","0.4193548387096774"
"LinearCombinationMatchingRule","WDC_7626","MB_73546","0.375",,"fury","futurism","fury","futurism","0.375","0.375"
"LinearCombinationMatchingRule","WDC_41176","MB_25385","0.2727272727272727",,"colour","convergence","colour","convergence","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_36769","MB_33872","0.33333333333333337",,"cosmos","condemnation","cosmos","condemnation","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_34915","MB_80367","0.33333333333333337",,"rumble","run","rumble","run","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_1893","MB_79450","0.5925925925925926",,"the best of talking heads","the best of syleena johnson","the best of talking heads","the best of syleena johnson","0.5925925925925926","0.5925925925925926"
"LinearCombinationMatchingRule","WDC_4518","MB_4810","0.4",,"sunder","summertime","sunder","summertime","0.4","0.4"
"LinearCombinationMatchingRule","WDC_19445","MB_26441","0.5",,"honey","holden","honey","holden","0.5","0.5"
"LinearCombinationMatchingRule","WDC_21268","MB_61150","0.2727272727272727",,"the best of tom paxton: i can't help wonder wher i'm bound: the elektra years","the best of kajagoogoo & limahl","the best of tom paxton: i can't help wonder wher i'm bound: the elektra years","the best of kajagoogoo & limahl","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_2372","MB_80046","0.4545454545454546",,"the best of great white 1986-1992","the best of after 7","the best of great white 1986-1992","the best of after 7","0.4545454545454546","0.4545454545454546"
"LinearCombinationMatchingRule","WDC_11725","MB_59115","1.0",,"greatest hits","greatest hits","greatest hits","greatest hits","1.0","1.0"
"LinearCombinationMatchingRule","WDC_18388","MB_56926","0.3125",,"the beat of our own blood / a good home - single","the best of mandrill","the beat of our own blood / a good home - single","the best of mandrill","0.3125","0.3125"
"LinearCombinationMatchingRule","WDC_18871","MB_15904","0.3846153846153846",,"the best of peter, paul and mary: ten years together","the best of: 25 years revisited","the best of peter, paul and mary: ten years together","the best of: 25 years revisited","0.3846153846153846","0.3846153846153846"
"LinearCombinationMatchingRule","WDC_45164","MB_43367","0.2222222222222222",,"all-4-one","already","all-4-one","already","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_35525","MB_39077","0.4",,"collection","collage","collection","collage","0.4","0.4"
"LinearCombinationMatchingRule","WDC_22429","MB_7265","0.23913043478260865",,"the best of buffalo springfield: retrospective","the best of","the best of buffalo springfield: retrospective","the best of","0.23913043478260865","0.23913043478260865"
"LinearCombinationMatchingRule","WDC_5139","MB_20262","0.6799999999999999",,"the best of marc bolan","the best of natacha atlas","the best of marc bolan","the best of natacha atlas","0.6799999999999999","0.6799999999999999"
"LinearCombinationMatchingRule","WDC_45165","MB_50509","0.36363636363636365",,"cement","celebration","cement","celebration","0.36363636363636365","0.36363636363636365"
"LinearCombinationMatchingRule","WDC_20897","MB_39879","0.4782608695652174",,"the best of eddy howard","the best of...","the best of eddy howard","the best of...","0.4782608695652174","0.4782608695652174"
"LinearCombinationMatchingRule","WDC_11932","MB_21739","0.33333333333333337",,"sunbreeze","sugar","sunbreeze","sugar","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_24669","MB_16380","0.33333333333333337",,"the best of ub40 volumes 1 & 2","the beauty of simplicity","the best of ub40 volumes 1 & 2","the beauty of simplicity","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_39842","MB_27871","0.3902439024390244",,"the best of chet baker","the best of surface: a nice time 4 lovin'","the best of chet baker","the best of surface: a nice time 4 lovin'","0.3902439024390244","0.3902439024390244"
"LinearCombinationMatchingRule","WDC_6707","MB_62076","0.9411764705882353",,"the very best of","the very best of…","the very best of","the very best of…","0.9411764705882353","0.9411764705882353"
"LinearCombinationMatchingRule","WDC_17379","MB_74782","0.19999999999999996",,"shadowplay","shikantaza","shadowplay","shikantaza","0.19999999999999996","0.19999999999999996"
"LinearCombinationMatchingRule","WDC_14683","MB_11412","0.375",,"siren","sibelius","siren","sibelius","0.375","0.375"
"LinearCombinationMatchingRule","WDC_41459","MB_79126","0.2727272727272727",,"collections","cocker","collections","cocker","0.2727272727272727","0.2727272727272727"
"LinearCombinationMatchingRule","WDC_27842","MB_54315","0.25609756097560976",,"the best of pantera: far beyond the great southern cowboy's vulgar hits (explicit)","the best of the crusaders","the best of pantera: far beyond the great southern cowboy's vulgar hits (explicit)","the best of the crusaders","0.25609756097560976","0.25609756097560976"
"LinearCombinationMatchingRule","WDC_37245","MB_45026","0.39534883720930236",,"the best of nelly furtado (spanish version)","the best of young chet","the best of nelly furtado (spanish version)","the best of young chet","0.39534883720930236","0.39534883720930236"
"LinearCombinationMatchingRule","WDC_800","MB_25457","0.4285714285714286",,"chuck","choices","chuck","choices","0.4285714285714286","0.4285714285714286"
"LinearCombinationMatchingRule","WDC_8358","MB_38339","0.25",,"mala","magicien","mala","magicien","0.25","0.25"
"LinearCombinationMatchingRule","WDC_22451","MB_50046","0.33333333333333337",,"chameleon","chrome","chameleon","chrome","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_10850","MB_68110","0.37209302325581395",,"back to the future: the very best of jodeci","back to the river","back to the future: the very best of jodeci","back to the river","0.37209302325581395","0.37209302325581395"
"LinearCombinationMatchingRule","WDC_27728","MB_30266","0.4444444444444444",,"sugarplum","superthug","sugarplum","superthug","0.4444444444444444","0.4444444444444444"
"LinearCombinationMatchingRule","WDC_3614","MB_45872","0.33333333333333337",,"liberator","live","liberator","live","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_12028","MB_41110","0.30000000000000004",,"cardiology","carícia","cardiology","carícia","0.30000000000000004","0.30000000000000004"
"LinearCombinationMatchingRule","WDC_22911","MB_68761","1.0",,"patience","patience","patience","patience","1.0","1.0"
"LinearCombinationMatchingRule","WDC_9435","MB_27131","1.0",,"efectos personales","efectos personales","efectos personales","efectos personales","1.0","1.0"
"LinearCombinationMatchingRule","WDC_24221","MB_73301","0.33333333333333337",,"fireproof","finesse","fireproof","finesse","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","WDC_19472","MB_17773","0.5238095238095238",,"the best of art tatum","the best of","the best of art tatum","the best of","0.5238095238095238","0.5238095238095238"
"LinearCombinationMatchingRule","WDC_40441","MB_71211","0.375",,"contra","coastin'","contra","coastin'","0.375","0.375"
"LinearCombinationMatchingRule","WDC_31580","MB_36656","0.2222222222222222",,"sibongile","sick","sibongile","sick","0.2222222222222222","0.2222222222222222"
"LinearCombinationMatchingRule","WDC_17461","MB_31194","0.33333333333333337",,"the best of the count basie big band","the bells of aberdovey","the best of the count basie big band","the bells of aberdovey","0.33333333333333337","0.33333333333333337"
